City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
260,Jalu,LY,2022-04-09 00:48:53,29.0331,21.5482,63.41,50,59,8.14,broken clouds
261,Sinnamary,GF,2022-04-09 00:48:54,5.3833,-52.95,77.09,89,100,9.8,overcast clouds
262,Nerchinskiy Zavod,RU,2022-04-09 00:48:54,51.3088,119.61,38.19,38,99,6.31,overcast clouds
263,Plettenberg Bay,ZA,2022-04-09 00:48:55,-34.0527,23.3716,56.62,82,8,9.01,clear sky
264,Mporokoso,ZM,2022-04-09 00:48:56,-9.3727,30.125,60.53,94,99,5.26,overcast clouds
265,Lekoni,GA,2022-04-09 00:48:56,-1.5843,14.2591,72.66,83,100,2.64,overcast clouds
266,Tezu,IN,2022-04-09 00:48:57,27.9167,96.1667,67.48,84,100,2.66,overcast clouds
267,Villarrica,PY,2022-04-09 00:48:57,-25.75,-56.4333,68.65,94,4,3.67,clear sky
268,Nome,US,2022-04-09 00:48:58,64.5011,-165.4064,16.16,79,100,11.5,light snow
269,Kirkuk,IQ,2022-04-09 00:48:58,35.4681,44.3922,67.86,33,100,4.9,overcast clouds
270,Ilulissat,GL,2022-04-09 00:48:58,69.2167,-51.1,14.02,79,75,5.75,light shower snow
271,Abha,SA,2022-04-09 00:48:59,18.2164,42.5053,57.45,36,0,0.0,clear sky
272,Sirjan,IR,2022-04-09 00:48:59,29.452,55.6814,62.22,15,100,4.88,overcast clouds
273,Kahului,US,2022-04-09 00:48:59,20.8947,-156.47,84.22,64,75,24.16,broken clouds
274,Bandarbeyla,SO,2022-04-09 00:49:00,9.4942,50.8122,79.12,83,99,4.76,overcast clouds
275,Viedma,AR,2022-04-09 00:49:00,-40.8135,-62.9967,58.21,93,7,7.18,clear sky
276,Pivijay,CO,2022-04-09 00:49:00,10.4617,-74.6162,79.09,86,100,5.08,overcast clouds
277,Haines Junction,CA,2022-04-09 00:49:01,60.7522,-137.5108,35.55,64,100,12.66,overcast clouds
278,Tyler,US,2022-04-09 00:44:33,32.3513,-95.3011,64.45,24,0,13.8,clear sky
279,Balkhash,KZ,2022-04-09 00:49:01,46.844,74.9804,42.84,70,100,13.67,overcast clouds
280,Ghanzi,BW,2022-04-09 00:49:02,-21.5667,21.7833,66.06,78,17,11.43,moderate rain
281,Saint-Joseph,RE,2022-04-09 00:49:02,-21.3667,55.6167,75.58,87,39,11.14,light rain
282,Burnie,AU,2022-04-09 00:48:01,-41.0667,145.9167,66.92,89,100,12.26,overcast clouds
283,Axim,GH,2022-04-09 00:49:02,4.8699,-2.2405,81.1,85,100,9.06,overcast clouds
284,Kawalu,ID,2022-04-09 00:49:03,-7.3817,108.2082,76.55,78,100,1.48,overcast clouds
285,Jose Bonifacio,BR,2022-04-09 00:49:03,-21.0528,-49.6883,79.86,93,100,5.86,overcast clouds
286,Dikson,RU,2022-04-09 00:49:03,73.5069,80.5464,6.01,95,98,8.7,overcast clouds
287,Guilin,CN,2022-04-09 00:49:05,25.2819,110.2864,59.11,51,3,2.3,clear sky
288,Beringovskiy,RU,2022-04-09 00:49:06,63.05,179.3167,9.46,82,100,3.24,overcast clouds
289,Lavrentiya,RU,2022-04-09 00:49:08,65.5833,-171.0,2.61,83,100,2.8,overcast clouds
290,Kruisfontein,ZA,2022-04-09 00:49:08,-34.0033,24.7314,56.88,84,100,6.76,overcast clouds
291,Georgetown,MY,2022-04-09 00:48:47,5.4112,100.3354,80.53,93,20,3.44,few clouds
292,Santa Isabel,BR,2022-04-09 00:49:10,-23.3156,-46.2214,69.1,98,100,2.04,light rain
293,Te Anau,NZ,2022-04-09 00:49:12,-45.4167,167.7167,59.22,51,11,0.87,few clouds
294,Torbay,CA,2022-04-09 00:49:13,47.6666,-52.7314,31.57,88,100,8.99,overcast clouds
295,Campos Altos,BR,2022-04-09 00:49:13,-19.6961,-46.1714,65.66,88,72,2.8,broken clouds
296,Hit,IQ,2022-04-09 00:49:14,33.6416,42.8251,70.56,30,100,18.5,overcast clouds
297,Jumla,NP,2022-04-09 00:49:15,29.2747,82.1838,50.58,53,0,3.74,clear sky
298,San Vicente,AR,2022-04-09 00:49:15,-26.6167,-54.1333,62.44,99,18,2.89,few clouds
299,Manpur,IN,2022-04-09 00:49:16,22.4333,75.6167,76.89,25,0,8.08,clear sky
300,Arraial Do Cabo,BR,2022-04-09 00:49:17,-22.9661,-42.0278,76.48,83,100,17.11,overcast clouds
301,Ambunti,PG,2022-04-09 00:49:18,-4.2365,142.8448,83.89,73,100,1.57,overcast clouds
302,Havoysund,NO,2022-04-09 00:49:19,70.9963,24.6622,35.83,84,100,34.49,overcast clouds
303,Tukrah,LY,2022-04-09 00:49:20,32.5341,20.5791,56.05,77,6,2.17,clear sky
304,Tomatlan,MX,2022-04-09 00:49:20,19.9333,-105.25,73.53,75,100,3.98,overcast clouds
305,Kashi,CN,2022-04-09 00:49:21,39.4547,75.9797,65.41,17,20,6.71,few clouds
306,Hovd,MN,2022-04-09 00:49:22,48.0056,91.6419,41.41,44,0,2.68,clear sky
307,Kambove,CD,2022-04-09 00:49:22,-10.8764,26.5969,59.47,98,68,3.69,broken clouds
308,Santa Rosa,PH,2022-04-09 00:49:22,14.3122,121.1114,85.01,66,76,9.57,broken clouds
309,Verkhnevilyuysk,RU,2022-04-09 00:49:23,63.4453,120.3167,23.14,90,97,5.44,overcast clouds
310,Pangnirtung,CA,2022-04-09 00:49:23,66.1451,-65.7125,4.01,98,100,5.3,overcast clouds
311,Thompson,CA,2022-04-09 00:47:11,55.7435,-97.8558,42.96,31,20,5.75,few clouds
312,Lucapa,AO,2022-04-09 00:49:23,-8.4192,20.7447,64.85,95,17,2.24,few clouds
313,Erenhot,CN,2022-04-09 00:49:24,43.6475,111.9767,55.17,32,100,15.43,overcast clouds
314,Camocim,BR,2022-04-09 00:49:24,-2.9022,-40.8411,76.73,91,85,9.73,overcast clouds
315,Mehamn,NO,2022-04-09 00:49:27,71.0357,27.8492,32.49,87,100,33.87,overcast clouds
316,Namibe,AO,2022-04-09 00:49:28,-15.1961,12.1522,70.05,79,3,6.78,clear sky
317,Arona,ES,2022-04-09 00:49:28,28.0996,-16.681,56.12,70,0,11.5,clear sky
318,Kaitangata,NZ,2022-04-09 00:49:29,-46.2817,169.8464,61.47,55,22,10.22,few clouds
319,San Patricio,US,2022-04-09 00:49:30,28.017,-97.5169,77.09,36,0,10.33,clear sky
320,Maceio,BR,2022-04-09 00:46:53,-9.6658,-35.7353,74.64,94,40,4.61,scattered clouds
321,Gweta,BW,2022-04-09 00:49:32,-20.1833,25.2333,66.49,81,76,15.43,light rain
322,Pevek,RU,2022-04-09 00:49:33,69.7008,170.3133,-6.86,83,100,5.53,overcast clouds
323,Malanje,AO,2022-04-09 00:49:34,-9.5402,16.341,63.79,99,90,1.95,light rain
324,Mogadishu,SO,2022-04-09 00:49:34,2.0371,45.3438,81.5,78,82,11.5,broken clouds
325,Mayo,US,2022-04-09 00:49:35,38.8876,-76.5119,55.81,80,0,11.5,clear sky
326,Linguere,SN,2022-04-09 00:49:36,15.3953,-15.1193,93.42,26,0,6.91,clear sky
327,Lagoa,PT,2022-04-09 00:49:36,39.05,-27.9833,58.15,77,100,31.36,overcast clouds
328,Luwuk,ID,2022-04-09 00:49:38,-0.9516,122.7875,84.54,67,100,2.86,overcast clouds
329,Pisco,PE,2022-04-09 00:48:21,-13.7,-76.2167,68.05,83,0,14.97,clear sky
330,Nouakchott,MR,2022-04-09 00:49:40,18.0858,-15.9785,73.33,60,0,15.95,clear sky
331,Lima,PE,2022-04-09 00:45:55,-12.0432,-77.0282,64.65,23,100,6.91,overcast clouds
332,Lleida,ES,2022-04-09 00:49:42,41.6167,0.6167,56.89,68,0,13.8,clear sky
333,Berdigestyakh,RU,2022-04-09 00:49:43,62.0989,126.6992,25.99,84,12,4.81,few clouds
334,Condado,CU,2022-04-09 00:49:45,21.8767,-79.8403,74.71,86,99,10.96,overcast clouds
335,Conceicao Da Barra,BR,2022-04-09 00:49:46,-18.5933,-39.7322,74.71,79,30,3.71,scattered clouds
336,Cienfuegos,CU,2022-04-09 00:49:47,22.1461,-80.4356,78.94,69,100,13.8,overcast clouds
337,Cozumel,MX,2022-04-09 00:49:48,20.5083,-86.9458,75.94,75,86,8.99,overcast clouds
338,Puerto Narino,CO,2022-04-09 00:49:48,-3.7703,-70.3831,74.97,96,91,1.66,overcast clouds
339,Gladstone,AU,2022-04-09 00:49:49,-23.85,151.25,75.13,83,40,8.05,scattered clouds
340,Fairbanks,US,2022-04-09 00:47:47,64.8378,-147.7164,15.76,45,100,14.97,overcast clouds
341,Atasu,KZ,2022-04-09 00:49:51,48.6814,71.6433,37.99,81,83,7.96,broken clouds
342,Alofi,NU,2022-04-09 00:49:52,-19.0595,-169.9187,85.89,74,18,9.22,few clouds
343,Luba,GQ,2022-04-09 00:49:53,3.4568,8.5547,82.29,81,100,6.38,overcast clouds
344,Asau,RO,2022-04-09 00:49:54,46.4333,26.4,52.95,71,100,4.99,overcast clouds
345,Cap-Aux-Meules,CA,2022-04-09 00:49:55,47.3821,-61.8597,33.85,80,100,23.02,overcast clouds
346,Arlington,US,2022-04-09 00:47:21,32.7357,-97.1081,66.7,21,0,17.27,clear sky
347,Canoinhas,BR,2022-04-09 00:49:56,-26.1772,-50.39,61.9,100,90,1.16,overcast clouds
348,Mantua,IT,2022-04-09 00:49:58,45.1667,10.7833,54.64,81,54,1.99,broken clouds
349,Thinadhoo,MV,2022-04-09 00:49:58,0.5333,72.9333,83.43,64,40,9.22,scattered clouds
350,Liberal,US,2022-04-09 00:50:00,37.0431,-100.921,62.74,13,0,12.66,clear sky
351,Leshukonskoye,RU,2022-04-09 00:50:00,64.8989,45.7622,34.7,92,100,11.43,overcast clouds
352,Lisakovsk,KZ,2022-04-09 00:50:00,52.5369,62.4936,39.83,69,100,6.31,overcast clouds
353,Tilichiki,RU,2022-04-09 00:50:01,60.4667,166.1,24.89,95,100,7.83,light snow
354,Dakar,SN,2022-04-09 00:47:33,14.6937,-17.4441,77.88,73,0,11.5,clear sky
355,Flinders,AU,2022-04-09 00:50:01,-34.5833,150.8552,69.19,89,64,4.0,broken clouds
356,Salalah,OM,2022-04-09 00:50:01,17.0151,54.0924,78.87,60,100,0.47,overcast clouds
357,Vemalwada,IN,2022-04-09 00:50:02,18.4667,78.8833,79.07,59,83,7.63,broken clouds
358,Otukpo,NG,2022-04-09 00:50:03,7.1913,8.1329,80.71,74,100,9.53,overcast clouds
359,Saint-Pierre,RE,2022-04-09 00:50:03,-21.3393,55.4781,76.68,80,100,13.8,overcast clouds
360,Kavaratti,IN,2022-04-09 00:50:04,10.5669,72.642,83.3,70,100,5.37,overcast clouds
361,Lufilufi,WS,2022-04-09 00:50:04,-13.8745,-171.5986,89.38,74,2,11.97,clear sky
362,Hambantota,LK,2022-04-09 00:50:05,6.1241,81.1185,78.13,79,54,6.58,broken clouds
363,Saint-Leu,RE,2022-04-09 00:50:05,-21.15,55.2833,76.06,81,8,11.39,clear sky
364,Karasjok,NO,2022-04-09 00:50:05,69.4719,25.5112,26.44,95,100,24.27,snow
365,Okhotsk,RU,2022-04-09 00:50:06,59.3833,143.3,24.19,85,89,6.71,overcast clouds
366,Ambon,ID,2022-04-09 00:50:04,-3.6954,128.1814,87.94,74,40,2.3,scattered clouds
367,Golyshmanovo,RU,2022-04-09 00:50:07,56.3979,68.3728,29.68,93,100,2.86,overcast clouds
368,Cutro,IT,2022-04-09 00:50:08,39.0353,16.9819,52.2,53,0,5.66,clear sky
369,Itarema,BR,2022-04-09 00:50:08,-2.9248,-39.9167,76.78,90,89,8.08,overcast clouds
370,Santa Lucia,ES,2022-04-09 00:50:10,27.9117,-15.5407,56.52,63,75,17.27,broken clouds
371,Lithgow,AU,2022-04-09 00:50:10,-33.4833,150.15,57.47,75,85,8.55,overcast clouds
372,Tucuman,AR,2022-04-09 00:50:11,-26.8241,-65.2226,69.8,88,0,2.3,clear sky
373,Monkey Bay,MW,2022-04-09 00:50:12,-14.0728,34.9201,73.06,86,100,16.11,light rain
374,Clearwater,US,2022-04-09 00:47:55,27.9659,-82.8001,68.92,58,40,17.0,scattered clouds
375,Gisborne,NZ,2022-04-09 00:47:37,-38.6533,178.0042,61.63,69,72,11.41,broken clouds
376,Saint Anthony,US,2022-04-09 00:45:44,45.0205,-93.218,43.75,34,0,18.41,clear sky
377,Usevya,TZ,2022-04-09 00:50:17,-7.1,31.2333,63.48,96,48,2.62,scattered clouds
378,Iberia,US,2022-04-09 00:50:18,29.9502,-91.7507,68.0,21,0,17.27,clear sky
379,Palana,RU,2022-04-09 00:50:19,59.1167,159.9667,25.18,90,100,12.8,overcast clouds
380,Ongandjera,NA,2022-04-09 00:50:20,-17.8833,15.0667,73.56,45,0,3.18,clear sky
381,Westport,US,2022-04-09 00:48:33,41.1415,-73.3579,54.95,68,0,14.97,clear sky
382,Humaita,BR,2022-04-09 00:50:23,-7.5061,-63.0208,75.38,96,100,1.99,light rain
383,Virginia Beach,US,2022-04-09 00:48:28,36.8529,-75.978,55.02,87,35,6.33,scattered clouds
384,Padang,ID,2022-04-09 00:50:28,-0.9492,100.3543,75.25,71,100,1.68,moderate rain
385,Adrar,MR,2022-04-09 00:50:28,20.5022,-10.0711,72.5,13,0,10.07,clear sky
386,Klaksvik,FO,2022-04-09 00:50:30,62.2266,-6.589,32.92,63,100,21.92,overcast clouds
387,Belmonte,BR,2022-04-09 00:50:32,-15.8631,-38.8828,77.38,78,4,2.82,clear sky
388,Nelson Bay,AU,2022-04-09 00:45:49,-32.7167,152.15,68.09,92,52,15.26,broken clouds
389,Progreso,MX,2022-04-09 00:45:52,21.2833,-89.6667,77.11,51,17,18.12,few clouds
390,Tinskoy,RU,2022-04-09 00:50:34,56.1525,96.9161,36.5,81,99,6.31,overcast clouds
391,Tahoua,NE,2022-04-09 00:50:35,14.8888,5.2692,82.53,9,26,2.64,scattered clouds
392,Nkhotakota,MW,2022-04-09 00:50:36,-12.9274,34.2961,71.55,91,95,10.33,moderate rain
393,Beaver Dam,US,2022-04-09 00:50:38,43.4578,-88.8373,34.72,85,100,11.5,overcast clouds
394,Siniscola,IT,2022-04-09 00:50:40,40.5719,9.6922,56.75,82,100,8.28,overcast clouds
395,Lorengau,PG,2022-04-09 00:50:41,-2.0226,147.2712,79.36,83,100,4.88,overcast clouds
396,Phonhong,LA,2022-04-09 00:50:43,18.5007,102.4166,77.94,53,19,1.1,few clouds
397,Takoradi,GH,2022-04-09 00:47:40,4.8845,-1.7554,80.87,85,100,8.25,overcast clouds
398,Wahiawa,US,2022-04-09 00:50:44,21.5028,-158.0236,77.32,67,100,10.36,overcast clouds
399,Sitangkai,PH,2022-04-09 00:50:45,4.6628,119.3928,82.8,74,99,5.12,heavy intensity rain
400,Elko,US,2022-04-09 00:45:46,41.0002,-115.5012,71.62,11,100,21.0,overcast clouds
401,Cantagallo,CO,2022-04-09 00:50:46,7.376,-73.9196,76.37,95,100,2.08,overcast clouds
402,Nova Olimpia,BR,2022-04-09 00:49:32,-14.7972,-57.2881,74.01,92,60,2.24,broken clouds
403,Ahuimanu,US,2022-04-09 00:50:48,21.4447,-157.8378,80.31,72,100,18.41,overcast clouds
404,Kodiak,US,2022-04-09 00:47:28,57.79,-152.4072,33.31,44,0,21.85,clear sky
405,Necochea,AR,2022-04-09 00:50:49,-38.5473,-58.7368,60.19,95,7,8.99,clear sky
406,Morondava,MG,2022-04-09 00:50:50,-20.2833,44.2833,78.33,76,0,5.21,clear sky
407,Bubaque,GW,2022-04-09 00:50:50,11.2833,-15.8333,76.59,78,5,12.97,clear sky
408,Sicuani,PE,2022-04-09 00:50:51,-14.2694,-71.2261,45.03,90,100,8.32,overcast clouds
409,Henties Bay,NA,2022-04-09 00:50:51,-22.116,14.2845,60.67,82,0,4.29,clear sky
410,Pochutla,MX,2022-04-09 00:50:51,15.7432,-96.4661,81.82,66,100,3.6,overcast clouds
411,Saint-Augustin,CA,2022-04-09 00:50:52,51.226,-58.6502,31.55,95,100,10.07,overcast clouds
412,Panguna,PG,2022-04-09 00:50:52,-6.3164,155.4848,80.15,62,100,5.86,overcast clouds
413,Sassandra,CI,2022-04-09 00:50:53,4.95,-6.0833,80.1,86,100,4.99,overcast clouds
414,Kiunga,PG,2022-04-09 00:50:54,-6.1219,141.2906,84.72,70,94,2.57,overcast clouds
415,Sangar,RU,2022-04-09 00:50:54,63.9242,127.4739,24.03,91,51,2.13,broken clouds
416,Resistencia,AR,2022-04-09 00:50:55,-27.4606,-58.9839,71.65,94,0,4.61,clear sky
417,Yauya,PE,2022-04-09 00:50:55,-8.9833,-77.3,51.46,83,96,4.0,overcast clouds
418,Iqaluit,CA,2022-04-09 00:50:55,63.7506,-68.5145,17.33,79,100,4.61,light snow
419,Baglan,AF,2022-04-09 00:50:56,36.1307,68.7083,68.31,42,22,1.92,few clouds
420,Griffith,US,2022-04-09 00:50:56,41.5284,-87.4237,36.27,92,100,0.0,snow
421,Puerto Carreno,CO,2022-04-09 00:50:57,6.189,-67.4859,85.71,58,94,7.38,overcast clouds
422,Komatipoort,ZA,2022-04-09 00:50:58,-25.4332,31.9548,69.04,92,85,5.99,overcast clouds
423,Salinopolis,BR,2022-04-09 00:50:58,-0.6136,-47.3561,76.77,90,100,3.6,overcast clouds
424,Benjamin Constant,BR,2022-04-09 00:50:59,-4.3831,-70.0311,78.93,95,33,0.89,scattered clouds
425,Imeni Poliny Osipenko,RU,2022-04-09 00:50:59,52.4201,136.4853,27.46,90,100,4.7,overcast clouds
426,Tautira,PF,2022-04-09 00:46:47,-17.7333,-149.15,81.36,77,100,17.56,light rain
427,Ishigaki,JP,2022-04-09 00:51:01,24.3448,124.1572,75.33,69,20,12.66,few clouds
428,Christchurch,NZ,2022-04-09 00:50:06,-43.5333,172.6333,65.32,60,0,4.0,clear sky
429,Beausejour,CA,2022-04-09 00:51:03,50.0622,-96.5167,40.77,75,15,5.3,few clouds
430,Sitka,US,2022-04-09 00:51:03,57.0531,-135.33,42.69,56,75,10.36,broken clouds
431,Bayanday,RU,2022-04-09 00:51:04,53.0661,105.5139,35.04,77,100,9.28,overcast clouds
432,Berlevag,NO,2022-04-09 00:51:06,70.8578,29.0864,33.6,86,100,33.29,overcast clouds
433,Borazjan,IR,2022-04-09 00:51:08,29.2666,51.2159,78.85,25,100,6.58,overcast clouds
434,Labuhan,ID,2022-04-09 00:51:09,-6.8844,112.2051,80.04,80,100,11.54,overcast clouds
435,Ekhabi,RU,2022-04-09 00:51:10,53.5102,142.9671,27.05,72,64,4.63,broken clouds
436,Puerto Baquerizo Moreno,EC,2022-04-09 00:51:11,-0.9,-89.6,78.6,84,54,7.4,broken clouds
437,Mamou,GN,2022-04-09 00:51:12,10.5,-12.0,76.19,63,16,3.83,few clouds
438,Bolgatanga,GH,2022-04-09 00:51:12,10.7856,-0.8514,91.99,40,14,8.72,few clouds
439,Tutoia,BR,2022-04-09 00:51:13,-2.7619,-42.2744,77.43,90,100,9.86,overcast clouds
440,La Palma,US,2022-04-09 00:51:14,33.8464,-118.0467,101.01,12,0,16.11,clear sky
441,Alibag,IN,2022-04-09 00:51:14,18.6411,72.8792,84.27,88,8,1.92,clear sky
442,Rafaela,AR,2022-04-09 00:51:14,-31.2503,-61.4867,70.0,85,0,7.81,clear sky
443,Laguna,US,2022-04-09 00:50:54,38.421,-121.4238,89.89,25,0,3.44,clear sky
444,Casambalangan,PH,2022-04-09 00:51:15,18.3765,122.1274,77.65,87,88,7.94,overcast clouds
445,Japura,ID,2022-04-09 00:51:15,-0.3167,102.35,76.5,94,98,1.92,light rain
446,Homer,US,2022-04-09 00:47:20,59.6425,-151.5483,30.09,80,100,11.99,light snow
447,Huarmey,PE,2022-04-09 00:51:16,-10.0681,-78.1522,68.27,85,98,4.61,overcast clouds
448,Pokhara,NP,2022-04-09 00:51:16,28.2333,83.9833,72.72,44,58,2.35,broken clouds
449,Taitung,TW,2022-04-09 00:51:16,22.7583,121.1444,77.27,53,40,6.91,scattered clouds
450,Baiyin,CN,2022-04-09 00:51:17,36.5583,104.2081,60.04,13,0,5.19,clear sky
451,Great Yarmouth,GB,2022-04-09 00:51:18,52.6083,1.7305,39.42,80,33,14.18,scattered clouds
452,Alasehir,TR,2022-04-09 00:51:19,38.3508,28.5172,55.26,63,0,3.47,clear sky
453,Chalchihuites,MX,2022-04-09 00:51:21,23.4833,-103.8833,66.76,29,100,16.96,overcast clouds
454,Megion,RU,2022-04-09 00:51:22,61.0296,76.1136,6.82,95,8,8.41,clear sky
455,Turan,VN,2022-04-09 00:51:23,16.0678,108.2208,73.38,78,20,1.14,few clouds
456,Pangody,RU,2022-04-09 00:51:23,65.85,74.4859,-10.37,98,66,8.43,broken clouds
457,Sobolevo,RU,2022-04-09 00:51:24,54.4299,31.8996,35.15,95,97,5.95,overcast clouds
458,Kuandian,CN,2022-04-09 00:51:24,40.7286,124.7847,53.33,70,68,3.31,broken clouds
459,Port Blair,IN,2022-04-09 00:51:25,11.6667,92.75,77.04,94,40,2.3,mist
460,Peniche,PT,2022-04-09 00:51:26,39.3558,-9.3811,59.29,95,100,12.57,overcast clouds
461,Darnah,LY,2022-04-09 00:48:23,32.767,22.6367,58.68,55,0,8.88,clear sky
462,Morgan City,US,2022-04-09 00:48:30,29.6994,-91.2068,68.0,22,0,12.66,clear sky
463,Safford,US,2022-04-09 00:49:44,32.834,-109.7076,85.12,4,0,9.53,clear sky
464,Aquiraz,BR,2022-04-09 00:51:27,-3.9014,-38.3911,77.18,87,99,6.55,overcast clouds
465,Udachnyy,RU,2022-04-09 00:51:27,66.4167,112.4,14.45,61,98,4.07,overcast clouds
466,Worland,US,2022-04-09 00:51:27,44.0169,-107.9554,72.05,17,0,8.05,clear sky
467,Chenzhou,CN,2022-04-09 00:51:28,25.8,113.0333,74.98,46,0,3.62,clear sky
468,Lasa,IT,2022-04-09 00:51:28,46.6166,10.7002,49.08,95,85,4.85,overcast clouds
469,Solnechnyy,RU,2022-04-09 00:51:28,50.7214,136.6319,30.16,80,99,4.23,overcast clouds
470,Kralendijk,BQ,2022-04-09 00:51:20,12.15,-68.2667,78.78,83,0,16.11,clear sky
471,Camana,PE,2022-04-09 00:51:29,-16.6228,-72.7111,69.69,80,26,6.2,scattered clouds
472,Chiredzi,ZW,2022-04-09 00:51:29,-21.05,31.6667,68.63,74,100,11.99,overcast clouds
473,Prokhorovka,RU,2022-04-09 00:51:29,51.0374,36.7325,40.57,94,25,8.21,scattered clouds
474,Stara Zagora,BG,2022-04-09 00:51:30,42.4328,25.6419,48.92,80,6,3.06,clear sky
475,San Luis,AR,2022-04-09 00:51:30,-33.295,-66.3356,67.15,55,28,3.67,scattered clouds
476,Pontypridd,GB,2022-04-09 00:51:31,51.6021,-3.3421,39.2,80,3,5.99,clear sky
477,Chimbote,PE,2022-04-09 00:51:33,-9.0853,-78.5783,66.87,88,92,5.41,overcast clouds
478,Sabla,NG,2022-04-09 00:51:34,12.7525,4.7077,88.56,22,10,4.05,clear sky
479,Yulara,AU,2022-04-09 00:51:34,-25.2406,130.9889,76.84,25,0,12.66,clear sky
480,Camacha,PT,2022-04-09 00:51:34,33.0833,-16.3333,53.02,76,20,4.61,few clouds
481,Vyshchetarasivka,UA,2022-04-09 00:51:37,47.5685,34.881,44.71,82,100,3.13,overcast clouds
482,Mahibadhoo,MV,2022-04-09 00:51:38,3.7833,72.9667,83.88,71,84,9.64,broken clouds
483,Hofn,IS,2022-04-09 00:51:38,64.2539,-15.2082,29.79,59,99,12.1,overcast clouds
484,Belyy Yar,RU,2022-04-09 00:51:39,53.6039,91.3903,40.89,60,75,15.66,broken clouds
485,Antalaha,MG,2022-04-09 00:51:40,-14.9003,50.2788,73.58,91,61,6.73,broken clouds
486,Oranjemund,NA,2022-04-09 00:51:41,-28.55,16.4333,62.76,59,0,4.18,clear sky
487,Wukari,NG,2022-04-09 00:51:41,7.85,9.7833,78.42,69,100,6.13,overcast clouds
488,Tabuk,PH,2022-04-09 00:51:42,17.4189,121.4443,78.08,82,79,1.77,broken clouds
489,Saint-Louis,SN,2022-04-09 00:51:43,16.3333,-15.0,85.64,12,3,15.5,clear sky
490,Daru,PG,2022-04-09 00:51:44,-9.0763,143.2092,84.83,67,46,9.24,scattered clouds
491,Zhigansk,RU,2022-04-09 00:51:45,66.7697,123.3711,9.91,87,40,12.3,scattered clouds
492,Evensk,RU,2022-04-09 00:51:45,61.95,159.2333,19.22,82,100,4.94,overcast clouds
493,Richards Bay,ZA,2022-04-09 00:51:46,-28.783,32.0377,64.31,92,100,1.68,moderate rain
494,Dunedin,NZ,2022-04-09 00:51:46,-45.8742,170.5036,63.81,44,20,15.01,few clouds
495,Alice Springs,AU,2022-04-09 00:51:47,-23.7,133.8833,76.55,25,0,9.22,clear sky
496,Pitimbu,BR,2022-04-09 00:51:48,-7.4706,-34.8086,79.39,78,22,8.25,few clouds
497,Stolin,BY,2022-04-09 00:51:48,51.8912,26.846,42.06,91,100,2.44,overcast clouds
498,Kangaba,ML,2022-04-09 00:51:49,11.9333,-8.4167,86.9,11,86,2.95,overcast clouds
499,Kalga,RU,2022-04-09 00:51:50,50.9251,118.898,39.22,30,100,4.7,overcast clouds
500,San Felipe,VE,2022-04-09 00:51:51,10.3399,-68.7425,71.08,95,88,4.25,overcast clouds
501,Balakhninskiy,RU,2022-04-09 00:51:53,58.0106,114.2769,28.92,90,100,2.73,light snow
502,Almaznyy,RU,2022-04-09 00:51:53,48.0448,40.045,46.94,93,100,6.69,overcast clouds
503,Nefteyugansk,RU,2022-04-09 00:51:54,61.0998,72.6035,-1.89,99,30,6.31,scattered clouds
504,Lhokseumawe,ID,2022-04-09 00:51:54,5.1801,97.1507,78.53,81,99,2.24,overcast clouds
505,Vanimo,PG,2022-04-09 00:51:55,-2.6741,141.3028,82.27,76,100,2.01,light rain
506,Uige,AO,2022-04-09 00:51:57,-7.6087,15.0613,66.74,98,100,2.8,overcast clouds
507,Turbat,PK,2022-04-09 00:51:58,26.0023,63.044,78.01,29,98,1.61,overcast clouds
508,Maragogi,BR,2022-04-09 00:51:26,-9.0122,-35.2225,78.21,84,43,1.88,scattered clouds
509,Joshimath,IN,2022-04-09 00:51:59,30.5667,79.5667,56.14,47,1,7.27,clear sky
510,Terme,TR,2022-04-09 00:51:59,41.2092,36.9739,50.49,82,6,4.36,clear sky
511,Jaisalmer,IN,2022-04-09 00:52:00,26.9147,70.9181,80.98,23,0,10.87,clear sky
512,Shache,CN,2022-04-09 00:52:01,38.4167,77.2406,63.36,15,70,1.3,broken clouds
513,Odweyne,SO,2022-04-09 00:52:02,9.4092,45.064,71.8,55,33,6.44,scattered clouds
514,Sola,VU,2022-04-09 00:52:04,-13.8833,167.55,82.96,76,40,13.96,scattered clouds
515,Olga,RU,2022-04-09 00:52:05,43.7444,135.2892,50.0,61,100,0.38,overcast clouds
516,Kailua,US,2022-04-09 00:51:20,21.4022,-157.7394,80.58,73,100,10.36,overcast clouds
517,Santa Isabel Do Rio Negro,BR,2022-04-09 00:52:09,-0.4139,-65.0192,74.89,97,99,2.44,overcast clouds
518,Chandbali,IN,2022-04-09 00:52:12,20.7833,86.7667,78.71,86,0,11.68,clear sky
519,Uusikaupunki,FI,2022-04-09 00:52:13,60.8004,21.4084,30.61,96,100,15.93,light snow
520,Benguela,AO,2022-04-09 00:52:14,-12.5763,13.4055,75.09,91,92,1.48,light rain
521,Poum,NC,2022-04-09 00:52:15,-20.2333,164.0167,81.57,76,100,9.8,overcast clouds
522,Waipawa,NZ,2022-04-09 00:52:15,-41.4122,175.5153,55.89,62,96,6.6,overcast clouds
