City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
163,Conchas,BR,2022-04-11 22:25:01,-23.0153,-48.0106,73.71,66,47,3.91,light rain
164,Yulara,AU,2022-04-11 22:20:43,-25.2406,130.9889,67.84,34,40,5.75,scattered clouds
165,Praya,CV,2022-04-11 22:25:02,14.9215,-23.5087,70.34,68,75,20.71,broken clouds
166,Tungor,RU,2022-04-11 22:25:03,53.3808,142.9564,28.33,89,100,14.88,overcast clouds
167,Meulaboh,ID,2022-04-11 22:21:15,4.1363,96.1285,75.22,89,37,2.55,scattered clouds
168,Faya,SA,2022-04-11 22:21:12,18.3851,42.4509,64.51,49,2,1.12,clear sky
169,Shingu,JP,2022-04-11 22:22:39,33.7333,135.9833,62.38,74,77,1.77,broken clouds
170,Fort Nelson,CA,2022-04-11 22:20:59,58.8053,-122.7002,17.19,41,75,12.66,broken clouds
171,Mananara,MG,2022-04-11 22:22:55,-16.1667,49.7667,74.77,90,91,7.78,light rain
172,Mount Gambier,AU,2022-04-11 22:20:00,-37.8333,140.7667,50.83,71,31,3.53,scattered clouds
173,Kudahuvadhoo,MV,2022-04-11 22:25:13,2.6708,72.8944,83.34,75,42,12.53,scattered clouds
174,Castro,BR,2022-04-11 22:20:40,-24.7911,-50.0119,66.72,90,100,3.4,overcast clouds
175,Broken Hill,AU,2022-04-11 22:21:59,-31.95,141.4333,64.69,50,4,12.71,clear sky
176,Itaituba,BR,2022-04-11 22:23:26,-4.2761,-55.9836,76.12,97,100,1.23,light rain
177,Tarko-Sale,RU,2022-04-11 22:25:15,64.9225,77.785,33.58,98,100,9.28,overcast clouds
178,Mahebourg,MU,2022-04-11 22:20:05,-20.4081,57.7,75.49,94,75,10.36,broken clouds
179,Virginia Beach,US,2022-04-11 22:22:39,36.8529,-75.978,64.99,65,75,9.22,broken clouds
180,Bayji,IQ,2022-04-11 22:25:17,34.9311,43.487,76.55,15,1,15.19,clear sky
181,Charters Towers,AU,2022-04-11 22:23:00,-20.1,146.2667,74.35,79,33,10.63,scattered clouds
182,Arraial Do Cabo,BR,2022-04-11 22:20:42,-22.9661,-42.0278,76.86,83,0,8.05,clear sky
183,Amazar,RU,2022-04-11 22:25:20,53.858,120.875,21.38,80,100,3.36,overcast clouds
184,Kimbe,PG,2022-04-11 22:23:48,-5.5502,150.1429,80.56,83,21,2.86,few clouds
185,Labuhan,ID,2022-04-11 22:21:26,-6.8844,112.2051,76.14,88,56,4.63,broken clouds
186,Provideniya,RU,2022-04-11 22:20:50,64.3833,-173.3,28.51,80,75,18.01,broken clouds
187,Ligayan,PH,2022-04-11 22:25:24,4.6533,119.4706,82.04,73,98,1.86,light rain
188,Victoria,HK,2022-04-11 22:20:25,22.2855,114.1577,76.17,87,2,4.0,clear sky
189,Hamilton,US,2022-04-11 22:18:09,39.1834,-84.5333,60.44,88,100,18.41,overcast clouds
190,Torbay,CA,2022-04-11 22:21:06,47.6666,-52.7314,35.28,94,100,26.46,light snow
191,Sao Jose Da Coroa Grande,BR,2022-04-11 22:25:28,-8.8978,-35.1478,78.35,72,10,6.06,clear sky
192,Huilong,CN,2022-04-11 22:25:30,31.8111,121.655,59.68,98,71,9.22,broken clouds
193,Chiquilistlan,MX,2022-04-11 22:25:31,20.2,-103.8167,85.33,16,4,12.82,clear sky
194,Zharkovskiy,RU,2022-04-11 22:25:33,55.849,32.2697,35.56,79,100,4.34,overcast clouds
195,Kaeo,NZ,2022-04-11 22:25:34,-35.1,173.7833,69.33,87,100,16.58,light rain
196,Roma,US,2022-04-11 22:22:54,43.2128,-75.4557,62.64,35,100,4.61,overcast clouds
197,Barentu,ER,2022-04-11 22:25:35,15.1139,37.5928,82.72,30,13,3.94,few clouds
198,Port Hawkesbury,CA,2022-04-11 22:21:59,45.6169,-61.3485,42.19,85,0,9.22,clear sky
199,Maralal,KE,2022-04-11 22:25:37,1.0968,36.698,60.33,70,34,7.14,scattered clouds
200,Njombe,TZ,2022-04-11 22:25:38,-9.3333,34.7667,57.99,93,87,6.4,overcast clouds
201,Toma,BF,2022-04-11 22:25:38,12.7667,-2.8833,91.63,30,95,7.36,overcast clouds
202,Kavieng,PG,2022-04-11 22:20:56,-2.5744,150.7967,83.39,70,30,8.59,scattered clouds
203,Dikson,RU,2022-04-11 22:20:37,73.5069,80.5464,9.41,82,100,20.78,light snow
204,Harer,ET,2022-04-11 22:25:39,9.3094,42.1258,61.74,67,4,3.31,clear sky
205,Port Blair,IN,2022-04-11 22:20:54,11.6667,92.75,80.87,74,93,2.93,overcast clouds
206,New Norfolk,AU,2022-04-11 22:20:59,-42.7826,147.0587,53.92,61,57,3.0,broken clouds
207,East London,ZA,2022-04-11 22:20:16,-33.0153,27.9116,66.15,85,100,11.7,overcast clouds
208,Iisalmi,FI,2022-04-11 22:25:40,63.5592,27.1907,30.99,98,99,4.68,overcast clouds
209,Iranshahr,IR,2022-04-11 22:25:40,27.2025,60.6848,77.97,10,29,1.7,scattered clouds
210,Jiexiu,CN,2022-04-11 22:25:40,37.0244,111.9125,52.52,35,100,2.39,overcast clouds
211,Mingguang,CN,2022-04-11 22:25:41,32.7802,117.9638,69.24,65,3,7.16,clear sky
212,Genhe,CN,2022-04-11 22:25:41,50.7833,121.5167,21.09,82,24,2.53,few clouds
213,Khasan,RU,2022-04-11 22:20:44,42.4308,130.6434,50.29,81,100,12.66,moderate rain
214,Hithadhoo,MV,2022-04-11 22:19:28,-0.6,73.0833,83.62,68,44,13.53,scattered clouds
215,Sokoni,TZ,2022-04-11 22:25:41,-6.4333,39.55,83.16,77,79,14.9,moderate rain
216,Paita,PE,2022-04-11 22:23:25,-5.0892,-81.1144,73.69,76,16,19.55,few clouds
217,Ekibastuz,KZ,2022-04-11 22:25:42,51.6667,75.3667,35.44,58,63,14.54,broken clouds
218,Dakar,SN,2022-04-11 22:22:10,14.6937,-17.4441,67.08,94,75,16.11,broken clouds
219,Petropavlovsk-Kamchatskiy,RU,2022-04-11 22:20:40,53.0452,158.6483,34.39,55,0,13.42,clear sky
220,Kenai,US,2022-04-11 22:25:46,60.5544,-151.2583,46.02,49,0,9.22,clear sky
221,Talcahuano,CL,2022-04-11 22:25:46,-36.7167,-73.1167,56.88,72,0,10.36,clear sky
222,Avera,US,2022-04-11 22:21:55,33.194,-82.5271,78.31,46,84,9.19,broken clouds
223,Cairns,AU,2022-04-11 22:24:50,-16.9167,145.7667,84.07,84,80,12.66,broken clouds
224,Bengkulu,ID,2022-04-11 22:20:31,-3.8004,102.2655,74.61,91,92,3.42,overcast clouds
225,Abong Mbang,CM,2022-04-11 22:25:52,3.9833,13.1833,69.53,92,21,3.29,few clouds
226,Khani,GE,2022-04-11 22:21:23,41.9563,42.9566,47.77,76,9,0.49,clear sky
227,Progreso,MX,2022-04-11 22:25:54,21.2833,-89.6667,97.11,51,10,16.53,clear sky
228,Qasigiannguit,GL,2022-04-11 22:20:59,68.8193,-51.1922,26.85,81,100,2.8,overcast clouds
229,Omsukchan,RU,2022-04-11 22:22:37,62.5333,155.8,-3.15,95,64,3.89,broken clouds
230,Elko,US,2022-04-11 22:22:06,41.0002,-115.5012,30.74,81,100,14.0,snow
231,Bilma,NE,2022-04-11 22:22:55,18.6853,12.9164,88.48,6,0,5.73,clear sky
232,San Patricio,US,2022-04-11 22:22:48,28.017,-97.5169,82.49,73,100,16.4,overcast clouds
233,Copiapo,CL,2022-04-11 22:26:01,-27.3667,-70.3333,58.69,46,0,6.51,clear sky
234,Hambantota,LK,2022-04-11 22:20:56,6.1241,81.1185,79.36,86,100,7.11,overcast clouds
235,Tabora,TZ,2022-04-11 22:26:03,-5.0167,32.8,66.06,74,58,2.73,broken clouds
236,Lyuban,BY,2022-04-11 22:26:04,52.7985,28.0048,35.35,70,38,7.45,scattered clouds
237,San Cristobal,VE,2022-04-11 22:22:02,7.7669,-72.225,78.98,53,79,4.83,broken clouds
238,Butaritari,KI,2022-04-11 22:19:22,3.0707,172.7902,80.74,76,44,9.57,scattered clouds
239,Kieta,PG,2022-04-11 22:23:18,-6.2167,155.6333,83.03,73,85,1.97,overcast clouds
240,Praia,CV,2022-04-11 22:23:22,14.9215,-23.5087,70.34,68,75,20.71,broken clouds
241,Evanston,US,2022-04-11 22:26:10,42.0411,-87.6901,62.29,42,75,9.22,broken clouds
242,Laguna,US,2022-04-11 22:20:44,38.421,-121.4238,65.05,24,75,21.85,broken clouds
243,Nuuk,GL,2022-04-11 22:26:12,64.1835,-51.7216,30.81,64,75,9.22,broken clouds
244,Dicabisagan,PH,2022-04-11 22:26:14,17.0818,122.4157,76.24,88,88,3.44,overcast clouds
245,Terney,RU,2022-04-11 22:26:15,45.0503,136.6092,38.12,98,100,4.43,moderate rain
246,Mecca,SA,2022-04-11 22:22:20,21.4267,39.8261,82.0,32,0,1.12,clear sky
247,Nucet,RO,2022-04-11 22:26:17,44.7833,25.55,39.88,99,6,5.19,clear sky
248,Churapcha,RU,2022-04-11 22:22:20,62.0025,132.4325,15.85,95,100,2.71,overcast clouds
249,Leshukonskoye,RU,2022-04-11 22:26:18,64.8989,45.7622,34.07,97,100,5.17,overcast clouds
250,Moose Factory,CA,2022-04-11 22:22:30,51.2585,-80.6094,42.8,56,100,9.22,overcast clouds
251,Pestretsy,RU,2022-04-11 22:26:23,55.7531,49.6545,37.54,95,85,5.03,overcast clouds
252,Zarichne,UA,2022-04-11 22:26:24,51.8126,26.129,34.47,76,17,5.79,few clouds
253,Mezen,RU,2022-04-11 22:22:47,65.8522,44.24,33.71,95,98,7.9,overcast clouds
254,Esperance,AU,2022-04-11 22:21:01,-33.8667,121.9,63.16,86,70,12.8,broken clouds
255,Aras,ES,2022-04-11 22:26:27,42.5617,-2.356,55.81,58,0,18.41,clear sky
256,Seoul,KR,2022-04-11 22:25:44,37.5683,126.9778,64.0,91,100,3.44,mist
257,Sisimiut,GL,2022-04-11 22:18:14,66.9395,-53.6735,30.18,76,100,1.95,overcast clouds
258,Lagoa,PT,2022-04-11 22:21:11,39.05,-27.9833,59.61,94,100,19.17,overcast clouds
259,Remanso,BR,2022-04-11 22:26:32,-9.6179,-42.0831,83.1,48,8,3.06,clear sky
260,Berlevag,NO,2022-04-11 22:22:55,70.8578,29.0864,33.8,94,96,4.43,overcast clouds
